Text: rolled up in blue pilot-cloth, cut in the Quaker style; only there was a ﬁne and, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: almost microscopic net-work of the minutest wrinkles interlacing round his eyes,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: which must have arisen from his continual sailings in many hard gales, and al-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: ways looking to windward;—for this causes the muscles about the eyes to become, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: pursed together. Such eye- wrinkles are very eﬀeual in a scowl., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Is this the Captain of the Pequod?” said I, advancing to the door of the tent., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Supposing it be the Captain of the Pequod, what dost thou want of him?” he, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: demanded., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “I was thinking of shipping.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “ou wast, wast thou? I see thou are no Nantucketer—ever been in a stove, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: boat?”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “No, Sir, I never have.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Dost know nothing at all about whaling, I dare say—eh?”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Nothing, Sir; but I have no doubt I shall soon learn. I’ve been several voyages, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: in the merchant service, and I think that—”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Marchant service be damned. Talk not that lingo to me. Dost see that, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: leg?—I’ll take that leg away from thy stern, if ever thou talkest of the marchant, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: service to me again. Marchant service indeed! I suppose now ye feel considerable, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: proud of having served in those marchant ships. But ﬂukes! man, what makes, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: thee want to go a whaling, eh?—it looks a little suspicious, don’t it, eh?—Hast, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: not been a pirate, hast thou? —Didst not rob thy last Captain, didst thou?—Dost, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: not think of murdering the oﬃcers when thou gettest to sea?”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: I protested my innocence of these things. I saw that under the mask of these, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: half humorous inuendoes, this old seaman, as an insulated Quakerish Nantuck-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: , Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: eter, was full of his insular prejudices, and rather distrustful of all aliens, unless, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: they hailed from Cape Cod or the Vineyard., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “But what takes thee a-whaling? I want to know that before I think of shipping, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: ye.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Well, sir, I want to see what whaling is. I want to see the world.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Want to see what whaling is, eh? Have ye clapped eye on Captain Ahab?”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Who is Captain Ahab, sir?”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Aye, aye, I thought so. Captain Ahab is the Captain of this ship.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “I am mistaken then. I thought I was speaking to the Captain himself.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “ou art speaking to Captain Peleg—that’s who ye are speaking to, young, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: man. It belongs to me and Captain Bildad to see the Pequod ﬁtted out for the, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: voyage, and supplied with all her needs, including crew. We are part owners and, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: agents. But as I was going to say, if thou wantest to know what whaling is, as thou, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: tellest ye do, I can put ye in a way of ﬁnding it out before ye bind yourself to it,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: past backing out. Clap eye on Captain Ahab, young man, and thou wilt ﬁnd that, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: he has only one leg.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “What do you mean, sir? Was the other one lost by a whale?”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Lost by a whale! Young man, come nearer to me: it was devoured, chewed, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: up, crunched by the monstrousest parmacetty that ever chipped a boat!—ah, ah!”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: I was a little alarmed by his energy, perhaps also a little touched at the hearty, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: grief in his concluding exclamation, but said as calmly as I could, “What you say, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: is no doubt true enough, sir; but how could I know there was any peculiar ferocity, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: in that particular whale, though indeed I might have inferred as much from the, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: simple fa of the accident.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Look ye now, young man, thy lungs are a sort of soft, d’ye see; thou dost not, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: talk shark a bit. Sure, ye’ve been to sea before now; sure of that?”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Sir,” said I, “I thought I told you that I had been four voyages in the mer-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: chant—”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Hard down out of that! Mind what I said about the marchant service—don’t, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: aggravate me—I won’t have it. But let us understand each other. I have given thee, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: a hint about what whaling is; do ye yet feel inclined for it?”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “I do, sir.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Very good. Now, art thou the man to pitch a harpoon down a live whale’s, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: throat, and then jump after it? Answer, quick!”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “I am, sir, if it should be positively indispensable to do so; not to be got rid, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: of, that is; which I don’t take to be the fa.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Good again. Now then, thou not only wantest to go a-whaling, to ﬁnd out, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: by experience what whaling is, but ye also want to go in order to see the world?, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Was not that what ye said? I thought so. Well then, just step forward there, and, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: take a peep over the weather-bow, and then back to me and tell me what ye see, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: there.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: , Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: For a moment I stood a little puzzled by this curious request, not knowing, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: exaly how to take it, whether humorously or in earnest. But concentrating all, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: his crow’s feet into one scowl, Captain Peleg started me on the errand., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Going forward and glancing over the weather bow, I perceived that the ship, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: swinging to her anchor with the ﬂood-tide, was now obliquely pointing towards, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: the open ocean. e prospe was unlimited, but exceedingly monotonous and, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: forbidding; not the slightest variety that I could see., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Well, what’s the report?” said Peleg when I came back; “what did ye see?”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Not much,” I replied—“nothing but water; considerable horizon though, and, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: there’s a squall coming up, I think.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Well, what dost thou think then of seeing the world? Do ye wish to go round, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Cape Horn to see any more of it, eh? Can’t ye see the world where you stand?”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: I was a little staggered, but go a-whaling I must, and I would; and the Pequod, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: was as good a ship as any —I thought the best—and all this I now repeated to, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Peleg. Seeing me so determined, he expressed his willingness to ship me., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “And thou mayest as well sign the papers right oﬀ,” he added—“ come along, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: with ye.” And so saying, he led the way below deck into the cabin., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Seated on the transom was what seemed to me a most uncommon and surpris-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: ing ﬁgure. It turned out to be Captain Bildad, who along with Captain Peleg was, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: one of the largest owners of the vessel; the other shares, as is sometimes the case in, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: these ports, being held by a crowd of old annuitants; widows, fatherless children,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: and chancery wards; each owning about the value of a timber head, or a foot of, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: plank, or a nail or two in the ship. People in Nantucket invest their money in, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: whaling vessels, the same way that you do yours in approved state stocks bringing, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: in good interest., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Now, Bildad, like Peleg, and indeed many other Nantucketers, was a Quaker,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: the island having been originally settled by that se; and to this day its inhabitants, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: in general retain in an uncommon measure the peculiarities of the Quaker, only, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: variously and anomalously modiﬁed by things altogether alien and heterogeneous., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: For some of these same Quakers are the most sanguinary of all sailors and whale-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: hunters. ey are ﬁghting Quakers; they are Quakers with a vengeance., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: So that there are instances among them of men, who, named with Scripture, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: names—a singularly common fashion on the island—and in childhood naturally, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: imbibing the stately dramatic thee and thou of the Quaker idiom; still, from the, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: audacious, daring, and boundless adventure of their subsequent lives, strangely, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: blend with these unoutgrown peculiarities, a thousand bold dashes of charaer,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: not unworthy a Scandinavian sea-king, or a poetical Pagan Roman. And when, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: these things unite in a man of greatly superior natural force, with a globular brain, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: and a ponderous heart; who has also by the stillness and seclusion of many long, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: night-watches in the remotest waters, and beneath constellations never seen here, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: at the north, been led to think untraditionally and independently; receiving all, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: , Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: nature’s sweet or savage impressions fresh from her own virgin voluntary and con-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: ﬁding breast, and thereby chieﬂy, but with some help from accidental advantages,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: to learn a bold and nervous lofty language—that man makes one in a whole na-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: tion’s census—a mighty pageant creature, formed for noble tragedies. Nor will it, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: at all detra from him, dramatically regarded, if either by birth or other circum-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: stances, he have what seems a half wilful overruling morbidness at the bottom of, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: his nature. For all men tragically great are made so through a certain morbidness., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Be sure of this, O young ambition, all mortal greatness is but disease. But, as, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: yet we have not to do with such an one, but with quite another; and still a man,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: who, if indeed peculiar, it only results again from another phase of the Quaker,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: modiﬁed by individual circumstances., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Like Captain Peleg, Captain Bildad was a well-to-do, retired whaleman. But, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: unlike Captain Peleg—who cared not a rush for what are called serious things,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: and indeed deemed those selfsame serious things the veriest of all triﬂes—Captain, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Bildad had not only been originally educated according to the striest se of Nan-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: tucket Quakerism, but all his subsequent ocean life, and the sight of many unclad,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: lovely island creatures, round the Horn—all that had not moved this native born, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Quaker one single jot, had not so much as altered one angle of his vest. Still,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: for all this immutableness, was there some lack of common consistency about, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: worthy Captain Bildad. ough refusing, from conscientious scruples, to bear, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: arms against land invaders, yet himself had illimitably invaded the Atlantic and, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Paciﬁc; and though a sworn foe to human bloodshed, yet had he in his straight-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: bodied coat, spilled tuns upon tuns of leviathan gore. How now in the contem-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: plative evening of his days, the pious Bildad reconciled these things in the reminis-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: cence, I do not know; but it did not seem to concern him much, and very probably, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: he had long since come to the sage and sensible conclusion that a man’s religion, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: is one thing, and this praical world quite another. is world pays dividends., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Rising from a little cabin-boy in short clothes of the drabbest drab, to a harpoon-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: eer in a broad shad-bellied waistcoat; from that becoming boat-header, chief-mate,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: and captain, and ﬁnally a ship-owner; Bildad, as I hinted before, had concluded, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: his adventurous career by wholly retiring from aive life at the goodly age of sixty,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: and dedicating his remaining days to the quiet receiving of his well-earned income., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Now Bildad, I am sorry to say, had the reputation of being an incorrigible, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: old hunks, and in his sea-going days, a bitter, hard task-master. ey told me in, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Nantucket, though it certainly seems a curious story, that when he sailed the old, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Categut whaleman, his crew, upon arriving home, were mostly all carried ashore, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: to the hospital, sore exhausted and worn out. For a pious man, especially for, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: a Quaker, he was certainly rather hard-hearted to say the least. He never used to, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: swear, though, at his men, they said; but somehow he got an inordinate quantity of, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: cruel, unmitigated hard work out of them. When Bildad was a chief-mate, to have, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: his drab-colored eye intently looking at you, made you feel completely nervous, till, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: , Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: you could clutch something—a hammer or a marling-spike, and go to work like, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: mad, at something or other, never mind what. Indolence and idleness perished, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: from before him. His own person was the exa embodiment of his utilitarian, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: charaer. On his long, gaunt body, he carried no spare ﬂesh, no superﬂuous, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: beard, his chin having a soft, economical nap to it, like the worn nap of his broad-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: brimmed hat., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Such, then, was the person that I saw seated on the transom when I followed, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Captain Peleg down into the cabin. e space between the decks was small; and, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: there, bolt- upright, sat old Bildad, who always sat so, and never leaned, and this, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: to save his coat tails. His broad-brim was placed beside him; his legs were stiﬄy, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: crossed; his drab vesture was buttoned up to his chin; and speacles on nose, he, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: seemed absorbed in reading from a ponderous volume., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Bildad,” cried Captain Peleg,“ at it again, Bildad, eh? Ye have been studying, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: those Scriptures, now, for the last thirty years, to my certain knowledge. How far, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: ye got, Bildad?”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: As if long habituated to such profane talk from his old shipmate, Bildad,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: without noticing his present irreverence, quietly looked up, and seeing me, glanced, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: again inquiringly towards Peleg., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “He says he’s our man, Bildad,” said Peleg,“ he wants to ship.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Dost thee?” said Bildad, in a hollow tone, and turning round to me., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “I dost,” said I unconsciously, he was so intense a Quaker., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “What do ye think of him, Bildad?” said Peleg., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “He’ll do,” said Bildad, eyeing me, and then went on spelling away at his book, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: in a mumbling tone quite audible., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: I thought him the queerest old Quaker I ever saw, especially as Peleg, his friend, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: and old shipmate, seemed such a blusterer. But I said nothing, only looking round, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: me sharply. Peleg now threw open a chest, and drawing forth the ship’s articles,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: placed pen and ink before him, and seated himself at a little table. I began to think, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: it was high time to settle with myself at what terms I would be willing to engage for, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: the voyage. I was already aware that in the whaling business they paid no wages;, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: but all hands, including the captain, received certain shares of the proﬁts called, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: lays, and that these lays were proportioned to the degree of importance pertaining, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: to the respeive duties of the ship’s company., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: I was also aware that being a green hand at whaling, my own lay would not be, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: very large; but considering that I was used to the sea, could steer a ship, splice a, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: rope, and all that, I made no doubt that from all I had heard I should be oﬀered at, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: least the th lay—that is, the th part of the clear nett proceeds of the voyage,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: whatever that might eventually amount to. And though the th lay was what, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: they call a rather long lay, yet it was better than nothing; and if we had a lucky, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: voyage, might pretty nearly pay for the clothing I would wear out on it, not to, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: speak of my three years’ beef and board, for which I would not have to pay one, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: , Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: stiver., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: It might be thought that this was a poor way to accumulate a princely for-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: tune—and so it was, a very poor way indeed. But I am one of those that never take, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: on about princely fortunes, and am quite content if the world is ready to board, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: and lodge me, while I am putting up at this grim sign of the under Cloud., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Upon the whole, I thought that the th lay would be about the fair thing, but, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: would not have been surprised had I been oﬀered the th, considering I was of, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: a broad-shouldered make., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: But one thing, nevertheless, that made me a little distrustful about receiving, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: a generous share of the proﬁts was this: Ashore, I had heard something of both, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Captain Peleg and his unaccountable old crony Bildad; how that they being the, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: principal proprietors of the Pequod, therefore the other and more inconsiderable, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: and scattered owners, left nearly the whole management of the ship’s aﬀairs to these, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: two. And I did not know but what the stingy old Bildad might have a mighty deal, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: to say about shipping hands, especially as I now found him on board the Pequod,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: quite at home there in the cabin, and reading his Bible as if at his own ﬁreside., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Now while Peleg was vainly trying to mend a pen with his jack-knife, old Bildad,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: to my no small surprise, considering that he was such an interested party in these, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: proceedings; Bildad never heeded us, but went on mumbling to himself out of his, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: book,“ Lay not up for yourselves treasures upon earth, where moth—”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Well, Captain Bildad,” interrupted Peleg,“ what d’ye say, what lay shall we, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: give this young man?”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “ou knowest best,” was the sepulchral reply, “the seven hundred and seventy-, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: seventh wouldn’t be too much, would it? —”where moth and rust do corrupt, but, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: lay—, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Lay, indeed, thought I, and such a lay! the seven hundred and seventy-seventh!, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Well, old Bildad, you are determined that I, for one, shall not lay up many lays, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: here below, where moth and rust do corrupt. It was an exceedingly long lay that,, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: indeed; and though from the magnitude of the ﬁgure it might at ﬁrst deceive a, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: landsman, yet the slightest consideration will show that though seven hundred, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: and seventy-seven is a pretty large number, yet, when you come to make a teenth, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: of it, you will then see, I say, that the seven hundred and seventy-seventh part of a, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: farthing is a good deal less than seven hundred and seventy-seven gold doubloons;, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: and so I thought at the time., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Why, blast your eyes, Bildad,” cried Peleg, “ou dost not want to swindle, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: this young man! he must have more than that.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Seven hundred and seventy-seventh,” again said Bildad, without lifting his, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: eyes; and then went on mumbling—“for where your treasure is, there will your, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: heart be also.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “I am going to put him down for the three hundredth,” said Peleg, “do ye hear, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: that, Bildad! e three hundredth lay, I say.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: , Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Bildad laid down his book, and turning solemnly towards him said, “Captain, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Peleg, thou hast a generous heart; but thou must consider the duty thou owest to, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: the other owners of this ship—widows and orphans, many of them—and that if we, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: too abundantly reward the labors of this young man, we may be taking the bread, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: from those widows and those orphans. e seven hundred and seventy-seventh, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: lay, Captain Peleg.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “ou Bildad!” roared Peleg, starting up and clattering about the cabin. “Blast, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: ye, Captain Bildad, if I had followed thy advice in these matters, I would afore now, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: had a conscience to lug about that would be heavy enough to founder the largest, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: ship that ever sailed round Cape Horn.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Captain Peleg,” said Bildad steadily, “thy conscience may be drawing ten, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: inches of water, or ten fathoms, i can’t tell; but as thou art still an impenitent, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: man, captain Peleg, I greatly fear lest thy conscience be but a leaky one; and will, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: in the end sink thee foundering down to the ﬁery pit, Captain Peleg.”, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: “Fiery pit! ﬁery pit! ye insult me, man; past all natural bearing, ye insult, Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: me. It’s an all-ﬁred outrage to tell any human creature that he’s bound to hell., Font: AGaramondPro-Regular, Size: 10.909000396728516
Text: Flukes and ﬂames! Bildad, say that again to me, and start my soul-bolts, but, Font: AGaramondPro-Regular, Size: 10.909000396728516
